,Date,Home Score,Home Team,Line,Line ,Visitor,Visitor Score
23017,10/08/2011,36.0,Clemson,21.5,,Boston College,14.0
23018,10/08/2011,43.0,West Virginia,20.0,,Connecticut,16.0
23019,10/08/2011,3.0,U-A-B,-20.5,,Mississippi State,21.0
23020,10/08/2011,13.0,Penn State,4.5,,Iowa,3.0
23021,10/08/2011,34.0,Rutgers,-7.0,,Pittsburgh,10.0
23022,10/08/2011,45.0,Purdue,14.0,,Minnesota,17.0
23023,10/08/2011,14.0,North Carolina,14.0,,Louisville,7.0
23024,10/08/2011,38.0,No Carolina State,10.5,,Central Michigan,24.0
23025,10/08/2011,28.0,Rice,20.5,,Memphis,6.0
23026,10/08/2011,35.0,Miami-Ohio,-2.5,,Army,28.0
23027,10/08/2011,45.0,Western Michigan,10.0,,Bowling Green,21.0
23028,10/08/2011,0.0,Ball State,-9.5,,Temple,42.0
23029,10/08/2011,14.0,Utah,-4.0,,Arizona State,35.0
23030,10/08/2011,29.0,Brigham Young,13.5,,San Jose State,16.0
23031,10/08/2011,54.0,Toledo,21.0,,Eastern Michigan,16.0
23032,10/08/2011,38.0,Buffalo,-8.5,,Ohio,37.0
23033,10/08/2011,40.0,Northern Illinois,15.5,,Kent State,10.0
23034,10/08/2011,38.0,Arkansas,10.0,,Auburn,14.0
23035,10/08/2011,21.0,Georgia Tech,16.0,,Maryland,16.0
23036,10/08/2011,48.0,Stanford,29.5,,Colorado,7.0
23037,10/08/2011,12.0,Tennessee,-3.0,,Georgia,20.0
23038,10/08/2011,38.0,Virginia Tech,7.5,,Miami-Florida,35.0
23039,10/08/2011,59.0,Notre Dame,14.0,,Air Force,33.0
23040,10/08/2011,35.0,Navy,0.0,,Southern Miss,63.0
23041,10/08/2011,37.0,Nevada-Reno,20.5,,Nevada-Las Vegas,0.0
23042,10/08/2011,16.0,U-C-F,19.5,,Marshall,6.0
23043,10/08/2011,11.0,Idaho,-4.0,,Louisiana Tech,24.0
23044,10/08/2011,37.0,Oregon State,-2.5,,Arizona,27.0
23045,10/08/2011,70.0,Oklahoma State,31.0,,Kansas,28.0
23046,10/08/2011,24.0,Northwestern,-7.5,,Michigan,42.0
23047,10/08/2011,56.0,Houston,11.5,,East Carolina,3.0
23048,10/08/2011,49.0,Baylor,16.0,,Iowa State,26.0
23049,10/08/2011,54.0,South Carolina,20.5,,Kentucky,3.0
23050,10/08/2011,35.0,Wake Forest,-10.0,,Florida State,30.0
23051,10/08/2011,40.0,Texas Tech,-9.5,,Texas A+M,45.0
23052,10/08/2011,24.0,Kansas State,-4.0,,Missouri,17.0
23053,10/08/2011,34.0,Tulane,-10.0,,Syracuse,37.0
23054,10/08/2011,63.0,Utah State,10.5,,Wyoming,19.0
23055,10/08/2011,41.0,Louisiana State,14.0,,Florida,11.0
23056,10/08/2011,34.0,Nebraska,10.5,,Ohio State,27.0
23057,10/08/2011,28.0,U.C.L.A.,4.0,,Washington State,25.0
23058,10/08/2011,14.0,San Diego State,-5.0,,Texas Christian,27.0
23059,10/08/2011,17.0,Akron,-17.0,,Florida Intl,27.0
23060,10/08/2011,31.0,UL-Lafayette,-6.5,,Troy,17.0
23061,10/08/2011,19.0,UL-Monroe,-2.5,,Arkansas State,24.0
23062,10/08/2011,31.0,North Texas,4.0,,Florida Atlantic,17.0
23063,10/13/2011,27.0,Air Force,7.0,,San Diego State,41.0
23064,10/13/2011,9.0,California,-3.0,,Southern Cal,30.0
23065,10/14/2011,28.0,San Jose State,-6.0,,Hawaii,27.0
23066,10/15/2011,24.0,North Carolina,1.5,,Miami-Florida,30.0
23067,10/15/2011,23.0,Penn State,12.0,,Purdue,18.0
23068,10/15/2011,59.0,Wisconsin,38.0,,Indiana,7.0
23069,10/15/2011,21.0,Rutgers,3.0,,Navy,20.0
23070,10/15/2011,16.0,Duke,-12.0,,Florida State,41.0
23071,10/15/2011,21.0,Bowling Green,-9.5,,Toledo,28.0
23072,10/15/2011,45.0,Maryland,-9.5,,Clemson,56.0
23073,10/15/2011,17.0,Wake Forest,-7.5,,Virginia Tech,38.0
23074,10/15/2011,24.0,Virginia,-8.0,,Georgia Tech,21.0
23075,10/15/2011,12.0,Mississippi State,-3.5,,South Carolina,14.0
23076,10/15/2011,34.0,Temple,21.5,,Buffalo,0.0
23077,10/15/2011,41.0,Wyoming,10.5,,Nevada-Las Vegas,14.0
23078,10/15/2011,52.0,Missouri,17.0,,Iowa State,17.0
23079,10/15/2011,28.0,Central Michigan,11.0,,Eastern Michigan,35.0
23080,10/15/2011,3.0,Kent State,-3.0,,Miami-Ohio,9.0
23081,10/15/2011,51.0,Northern Illinois,1.5,,Western Michigan,22.0
23082,10/15/2011,14.0,Pittsburgh,6.0,,Utah,26.0
23083,10/15/2011,28.0,Oregon State,3.5,,Brigham Young,38.0
23084,10/15/2011,41.0,Oregon,14.5,,Arizona State,27.0
23085,10/15/2011,55.0,Texas A+M,8.0,,Baylor,28.0
23086,10/15/2011,7.0,Tennessee,-17.0,,Louisiana State,38.0
23087,10/15/2011,52.0,Washington,17.5,,Colorado,24.0
23088,10/15/2011,28.0,Michigan State,3.0,,Michigan,14.0
23089,10/15/2011,7.0,Illinois,3.5,,Ohio State,17.0
23090,10/15/2011,17.0,Auburn,-2.5,,Florida,6.0
23091,10/15/2011,25.0,Cincinnati,13.0,,Louisville,16.0
23092,10/15/2011,20.0,Ohio,14.5,,Ball State,23.0
23093,10/15/2011,7.0,Tulane,1.5,,UTEP,44.0
23094,10/15/2011,7.0,Mississippi,-28.0,,Alabama,52.0
23095,10/15/2011,17.0,Kansas,-37.5,,Oklahoma,47.0
23096,10/15/2011,49.0,Nevada-Reno,29.5,,New Mexico,7.0
23097,10/15/2011,38.0,S-M-U,3.5,,U-C-F,17.0
23098,10/15/2011,13.0,Colorado State,-32.5,,Boise State,63.0
23099,10/15/2011,14.0,Washington State,-20.0,,Stanford,44.0
23100,10/15/2011,28.0,Vanderbilt,-13.5,,Georgia,33.0
23101,10/15/2011,26.0,Texas,-7.5,,Oklahoma State,38.0
23102,10/15/2011,34.0,Texas Tech,3.5,,Kansas State,41.0
23103,10/15/2011,16.0,Connecticut,-7.5,,South Florida,10.0
23104,10/15/2011,17.0,Memphis,-13.5,,East Carolina,35.0
23105,10/15/2011,24.0,Marshall,5.5,,Rice,20.0
23106,10/15/2011,41.0,Iowa,6.0,,Northwestern,31.0
23107,10/15/2011,31.0,New Mexico State,-1.0,,Idaho,24.0
23108,10/15/2011,37.0,Tulsa,21.5,,U-A-B,20.0
23109,10/15/2011,31.0,Fresno State,-3.0,,Utah State,21.0
23110,10/15/2011,30.0,UL-Lafayette,9.0,,North Texas,10.0
23111,10/15/2011,10.0,Troy,7.0,,UL-Monroe,38.0
23112,10/15/2011,0.0,Florida Atlantic,2.0,,Western Kentucky,20.0
23113,10/18/2011,34.0,Arkansas State,3.5,,Florida Intl,16.0
23114,10/20/2011,26.0,U-A-B,-17.0,,U-C-F,24.0
23115,10/20/2011,48.0,Arizona,5.0,,U.C.L.A.,12.0
23116,10/21/2011,16.0,Louisville,-1.0,,Rutgers,14.0
23117,10/21/2011,49.0,Syracuse,-14.5,,West Virginia,23.0
23118,10/22/2011,45.0,Iowa,23.0,,Indiana,24.0
23119,10/22/2011,14.0,Virginia,4.5,,No Carolina State,28.0
23120,10/22/2011,21.0,Purdue,-3.0,,Illinois,14.0
23121,10/22/2011,41.0,Florida State,18.5,,Maryland,16.0
23122,10/22/2011,24.0,Miami-Florida,3.0,,Georgia Tech,7.0
23123,10/22/2011,23.0,Duke,-3.5,,Wake Forest,24.0
23124,10/22/2011,24.0,Mississippi,-15.5,,Arkansas,29.0
23125,10/22/2011,34.0,South Florida,3.0,,Cincinnati,37.0
23126,10/22/2011,59.0,Clemson,10.0,,North Carolina,38.0
23127,10/22/2011,30.0,Buffalo,-14.0,,Northern Illinois,31.0
23128,10/22/2011,30.0,Virginia Tech,21.5,,Boston College,14.0
23129,10/22/2011,17.0,Iowa State,-21.5,,Texas A+M,33.0
23130,10/22/2011,14.0,Eastern Michigan,-12.0,,Western Michigan,10.0
23131,10/22/2011,69.0,Texas Christian,44.5,,New Mexico,0.0
23132,10/22/2011,31.0,Ball State,2.5,,Central Michigan,27.0
23133,10/22/2011,20.0,Rice,-10.5,,Tulsa,38.0
23134,10/22/2011,44.0,Vanderbilt,10.5,,Army,21.0
23135,10/22/2011,17.0,Utah State,6.0,,Louisiana Tech,24.0
23136,10/22/2011,13.0,Bowling Green,-12.5,,Temple,10.0
23137,10/22/2011,20.0,Akron,-14.0,,Ohio,37.0
23138,10/22/2011,17.0,Tulane,12.5,,Memphis,33.0
23139,10/22/2011,24.0,Missouri,-7.0,,Oklahoma State,45.0
23140,10/22/2011,2.0,Colorado,-31.0,,Oregon,45.0
23141,10/22/2011,14.0,Minnesota,-24.0,,Nebraska,41.0
23142,10/22/2011,34.0,California,1.0,,Utah,10.0
23143,10/22/2011,37.0,Boise State,28.0,,Air Force,26.0
23144,10/22/2011,21.0,Kansas,-11.0,,Kansas State,59.0
23145,10/22/2011,38.0,Oklahoma,29.0,,Texas Tech,41.0
23146,10/22/2011,21.0,Washington State,3.0,,Oregon State,44.0
23147,10/22/2011,35.0,Navy,12.5,,East Carolina,38.0
23148,10/22/2011,45.0,Nevada-Reno,12.0,,Fresno State,38.0
23149,10/22/2011,63.0,Houston,24.0,,Marshall,28.0
23150,10/22/2011,24.0,Northwestern,-4.0,,Penn State,34.0
23151,10/22/2011,49.0,Toledo,16.5,,Miami-Ohio,28.0
23152,10/22/2011,37.0,Alabama,30.0,,Tennessee,6.0
23153,10/22/2011,17.0,Notre Dame,9.5,,Southern Cal,31.0
23154,10/22/2011,27.0,Southern Miss,3.0,,S-M-U,3.0
23155,10/22/2011,65.0,Stanford,19.5,,Washington,21.0
23156,10/22/2011,45.0,Louisiana State,20.5,,Auburn,10.0
23157,10/22/2011,37.0,Michigan State,-7.5,,Wisconsin,31.0
23158,10/22/2011,31.0,UTEP,10.0,,Colorado State,17.0
23159,10/22/2011,45.0,Hawaii,22.5,,New Mexico State,34.0
23160,10/22/2011,42.0,Western Kentucky,-3.0,,UL-Lafayette,23.0
23161,10/22/2011,14.0,Florida Atlantic,-4.5,,Middle Tennessee,38.0
23162,10/22/2011,38.0,North Texas,-6.0,,UL-Monroe,21.0
23163,10/22/2011,38.0,Kentucky, ,,Jacksonville St,14.0
23164,10/22/2011,56.0,Brigham Young, ,,Idaho State,3.0
23165,10/25/2011,23.0,Florida Intl,7.0,,Troy,20.0
23166,10/26/2011,35.0,Pittsburgh,10.0,,Connecticut,20.0
23167,10/27/2011,21.0,Miami-Florida,14.0,,Virginia,28.0
23168,10/27/2011,73.0,Houston,27.5,,Rice,34.0
23169,10/28/2011,38.0,Texas Christian,13.0,,Brigham Young,28.0
23170,10/29/2011,16.0,Kentucky,-10.0,,Mississippi State,28.0
23171,10/29/2011,59.0,Marshall,5.0,,U-A-B,14.0
23172,10/29/2011,22.0,Akron,-7.0,,Central Michigan,23.0
23173,10/29/2011,45.0,Western Michigan,12.0,,Ball State,35.0
23174,10/29/2011,49.0,North Carolina,6.5,,Wake Forest,24.0
23175,10/29/2011,34.0,Florida State,18.5,,No Carolina State,0.0
23176,10/29/2011,31.0,Georgia Tech,-3.5,,Clemson,17.0
23177,10/29/2011,22.0,Minnesota,-16.5,,Iowa,21.0
23178,10/29/2011,24.0,Nebraska,4.5,,Michigan State,3.0
23179,10/29/2011,38.0,Indiana,-9.0,,Northwestern,59.0
23180,10/29/2011,36.0,Michigan,14.5,,Purdue,14.0
23181,10/29/2011,10.0,Penn State,5.5,,Illinois,7.0
23182,10/29/2011,10.0,Duke,-15.0,,Virginia Tech,14.0
23183,10/29/2011,31.0,Rutgers,-6.5,,West Virginia,41.0
23184,10/29/2011,27.0,Louisville,3.0,,Syracuse,10.0
23185,10/29/2011,17.0,Maryland,6.5,,Boston College,28.0
23186,10/29/2011,41.0,Auburn,13.0,,Mississippi,23.0
23187,10/29/2011,28.0,Vanderbilt,-9.5,,Arkansas,31.0
23188,10/29/2011,43.0,Texas,28.0,,Kansas,0.0
23189,10/29/2011,27.0,Kent State,-4.0,,Bowling Green,15.0
23190,10/29/2011,0.0,New Mexico,-30.5,,Air Force,42.0
23191,10/29/2011,38.0,Tulsa,2.5,,S-M-U,7.0
23192,10/29/2011,48.0,Arizona State,31.0,,Colorado,14.0
23193,10/29/2011,34.0,East Carolina,16.5,,Tulane,13.0
23194,10/29/2011,31.0,Texas A+M,10.5,,Missouri,38.0
23195,10/29/2011,7.0,Texas Tech,14.5,,Iowa State,41.0
23196,10/29/2011,41.0,Miami-Ohio,4.0,,Buffalo,13.0
23197,10/29/2011,56.0,Notre Dame,23.5,,Navy,14.0
23198,10/29/2011,20.0,Florida,-3.0,,Georgia,24.0
23199,10/29/2011,38.0,Louisiana Tech,7.0,,San Jose State,28.0
23200,10/29/2011,41.0,U-C-F,29.5,,Memphis,0.0
23201,10/29/2011,14.0,Idaho,-7.0,,Hawaii,16.0
23202,10/29/2011,38.0,Nevada-Las Vegas,-2.5,,Colorado State,35.0
23203,10/29/2011,27.0,Utah,4.5,,Oregon State,8.0
23204,10/29/2011,31.0,U.C.L.A.,-5.0,,California,14.0
23205,10/29/2011,42.0,Washington,4.0,,Arizona,31.0
23206,10/29/2011,43.0,Oregon,35.0,,Washington State,28.0
23207,10/29/2011,3.0,Tennessee,-3.5,,South Carolina,14.0
23208,10/29/2011,17.0,Kansas State,-13.0,,Oklahoma,58.0
23209,10/29/2011,59.0,Oklahoma State,14.5,,Baylor,24.0
23210,10/29/2011,33.0,Ohio State,-8.0,,Wisconsin,29.0
23211,10/29/2011,13.0,UTEP,-10.0,,Southern Miss,31.0
23212,10/29/2011,48.0,Southern Cal,-8.0,,Stanford,56.0
23213,10/29/2011,34.0,New Mexico State,-15.0,,Nevada-Reno,48.0
23214,10/29/2011,27.0,San Diego State,18.5,,Wyoming,30.0
23215,10/29/2011,28.0,UL-Monroe,6.0,,Western Kentucky,31.0
23216,10/29/2011,37.0,Arkansas State,17.5,,North Texas,14.0
23217,10/29/2011,20.0,Middle Tennessee,2.5,,UL-Lafayette,45.0
23218,10/29/2011,55.0,Army, ,,Fordham,0.0
23219,11/01/2011,60.0,Toledo,9.5,,Northern Illinois,63.0
23220,11/02/2011,35.0,Ohio,-4.0,,Temple,31.0
23221,11/03/2011,35.0,Miami-Ohio,14.5,,Akron,3.0
23222,11/03/2011,7.0,Boston College,-14.5,,Florida State,38.0
23223,11/03/2011,17.0,U-C-F,2.5,,Tulsa,24.0
23224,11/04/2011,24.0,Kent State,2.5,,Central Michigan,21.0
23225,11/04/2011,17.0,Colorado,-20.5,,Southern Cal,42.0
23226,11/05/2011,35.0,West Virginia,13.0,,Louisville,38.0
23227,11/05/2011,31.0,Eastern Michigan,2.5,,Ball State,33.0
23228,11/05/2011,30.0,Kentucky,-2.0,,Mississippi,13.0
23229,11/05/2011,63.0,Georgia,34.5,,New Mexico State,16.0
23230,11/05/2011,20.0,Rutgers,-2.5,,South Florida,17.0
23231,11/05/2011,13.0,Maryland,-3.0,,Virginia,31.0
23232,11/05/2011,28.0,Connecticut,1.5,,Syracuse,21.0
23233,11/05/2011,49.0,Miami-Florida,15.5,,Duke,14.0
23234,11/05/2011,31.0,Michigan State,28.0,,Minnesota,24.0
23235,11/05/2011,62.0,Wisconsin,26.5,,Purdue,17.0
23236,11/05/2011,34.0,Ohio State,28.0,,Indiana,20.0
23237,11/05/2011,26.0,Florida,13.5,,Vanderbilt,21.0
23238,11/05/2011,13.0,Iowa State,14.0,,Kansas,10.0
23239,11/05/2011,25.0,Nebraska,17.0,,Northwestern,28.0
23240,11/05/2011,20.0,Wyoming,-20.0,,Texas Christian,31.0
23241,11/05/2011,45.0,S-M-U,26.5,,Tulane,24.0
23242,11/05/2011,24.0,Air Force,16.5,,Army,14.0
23243,11/05/2011,24.0,Iowa,-4.0,,Michigan,16.0
23244,11/05/2011,52.0,Texas,14.0,,Texas Tech,20.0
23245,11/05/2011,41.0,Oklahoma,14.0,,Texas A+M,25.0
23246,11/05/2011,44.0,Arkansas,5.5,,South Carolina,28.0
23247,11/05/2011,13.0,No Carolina State,-3.5,,North Carolina,0.0
23248,11/05/2011,6.0,Alabama,4.5,,Louisiana State,9.0
23249,11/05/2011,17.0,Washington,-16.5,,Oregon,34.0
23250,11/05/2011,29.0,U.C.L.A.,-8.5,,Arizona State,28.0
23251,11/05/2011,30.0,California,9.0,,Washington State,7.0
23252,11/05/2011,17.0,Wake Forest,-14.0,,Notre Dame,24.0
23253,11/05/2011,28.0,East Carolina,-8.5,,Southern Miss,48.0
23254,11/05/2011,29.0,San Jose State,8.5,,Idaho,32.0
23255,11/05/2011,21.0,Arizona,4.0,,Utah,34.0
23256,11/05/2011,13.0,Oregon State,-21.0,,Stanford,38.0
23257,11/05/2011,52.0,Oklahoma State,21.0,,Kansas State,45.0
23258,11/05/2011,42.0,Baylor,2.5,,Missouri,39.0
23259,11/05/2011,13.0,U-A-B,-27.5,,Houston,56.0
23260,11/05/2011,23.0,Pittsburgh,-3.5,,Cincinnati,26.0
23261,11/05/2011,35.0,San Diego State,35.0,,New Mexico,7.0
23262,11/05/2011,41.0,Rice,0.0,,UTEP,37.0
23263,11/05/2011,21.0,Fresno State,3.5,,Louisiana Tech,41.0
23264,11/05/2011,21.0,Nevada-Las Vegas,-42.0,,Boise State,48.0
23265,11/05/2011,31.0,Hawaii,3.5,,Utah State,35.0
23266,11/05/2011,42.0,Navy,6.5,,Troy,14.0
23267,11/05/2011,36.0,UL-Lafayette,5.0,,UL-Monroe,35.0
23268,11/05/2011,10.0,Western Kentucky,-3.0,,Florida Intl,9.0
23269,11/05/2011,24.0,Tennessee,21.5,,Middle Tennessee,0.0
23270,11/05/2011,21.0,Florida Atlantic,-17.0,,Arkansas State,39.0
23271,11/05/2011,55.0,Mississippi State, ,,Tennessee-Martin,17.0
23272,11/08/2011,66.0,Toledo,12.0,,Western Michigan,63.0
23273,11/08/2011,14.0,Bowling Green,-6.0,,Northern Illinois,45.0
23274,11/09/2011,24.0,Temple,13.5,,Miami-Ohio,21.0
23275,11/10/2011,28.0,Central Michigan,-7.5,,Ohio,43.0
23276,11/10/2011,17.0,Tulane,-34.5,,Houston,73.0
23277,11/10/2011,26.0,Georgia Tech,-2.0,,Virginia Tech,37.0
23278,11/11/2011,17.0,Syracuse,-3.0,,South Florida,37.0
23279,11/12/2011,14.0,Louisville,3.0,,Pittsburgh,21.0
23280,11/12/2011,26.0,Purdue,-8.0,,Ohio State,23.0
23281,11/12/2011,14.0,Illinois,-1.0,,Michigan,31.0
23282,11/12/2011,28.0,Northwestern,17.0,,Rice,6.0
23283,11/12/2011,38.0,Vanderbilt,13.0,,Kentucky,8.0
23284,11/12/2011,31.0,Clemson,16.5,,Wake Forest,28.0
23285,11/12/2011,31.0,Virginia,9.5,,Duke,21.0
23286,11/12/2011,14.0,Boston College,-2.0,,No Carolina State,10.0
23287,11/12/2011,30.0,Eastern Michigan,3.0,,Buffalo,17.0
23288,11/12/2011,53.0,Kansas State,-5.5,,Texas A+M,50.0
23289,11/12/2011,3.0,Akron,-6.0,,Kent State,35.0
23290,11/12/2011,30.0,Kansas,-20.5,,Baylor,31.0
23291,11/12/2011,17.0,Air Force,16.5,,Wyoming,25.0
23292,11/12/2011,42.0,Brigham Young,22.5,,Idaho,7.0
23293,11/12/2011,17.0,S-M-U,8.5,,Navy,24.0
23294,11/12/2011,34.0,Utah State,10.0,,San Jose State,33.0
23295,11/12/2011,59.0,Tulsa,19.5,,Marshall,17.0
23296,11/12/2011,35.0,Boise State,17.0,,Texas Christian,36.0
23297,11/12/2011,23.0,Florida State,11.5,,Miami-Florida,19.0
23298,11/12/2011,21.0,Cincinnati,3.0,,West Virginia,24.0
23299,11/12/2011,12.0,Army,-9.0,,Rutgers,27.0
23300,11/12/2011,17.0,Missouri,0.0,,Texas,5.0
23301,11/12/2011,14.0,Penn State,-3.0,,Nebraska,17.0
23302,11/12/2011,6.0,Texas Tech,-19.5,,Oklahoma State,66.0
23303,11/12/2011,21.0,Iowa,-3.0,,Michigan State,37.0
23304,11/12/2011,49.0,Arkansas,15.5,,Tennessee,7.0
23305,11/12/2011,17.0,South Carolina,2.5,,Florida,12.0
23306,11/12/2011,40.0,Southern Cal,11.5,,Washington,17.0
23307,11/12/2011,45.0,Georgia,11.5,,Auburn,7.0
23308,11/12/2011,23.0,California,9.0,,Oregon State,6.0
23309,11/12/2011,30.0,Stanford,3.0,,Oregon,53.0
23310,11/12/2011,42.0,Nevada-Reno,16.0,,Hawaii,28.0
23311,11/12/2011,35.0,Memphis,-5.5,,U-A-B,41.0
23312,11/12/2011,15.0,Colorado State,-13.5,,San Diego State,18.0
23313,11/12/2011,7.0,Mississippi State,-18.0,,Alabama,24.0
23314,11/12/2011,37.0,Washington State,-11.5,,Arizona State,27.0
23315,11/12/2011,7.0,Mississippi,-1.5,,Louisiana Tech,27.0
23316,11/12/2011,13.0,Minnesota,-30.0,,Wisconsin,42.0
23317,11/12/2011,21.0,Maryland,-20.5,,Notre Dame,45.0
23318,11/12/2011,48.0,New Mexico State,-7.0,,Fresno State,45.0
23319,11/12/2011,31.0,Utah,6.5,,U.C.L.A.,6.0
23320,11/12/2011,30.0,Southern Miss,9.0,,U-C-F,29.0
23321,11/12/2011,22.0,UTEP,3.5,,East Carolina,17.0
23322,11/12/2011,48.0,Colorado,-10.0,,Arizona,29.0
23323,11/12/2011,21.0,New Mexico,-7.5,,Nevada-Las Vegas,14.0
23324,11/12/2011,30.0,Arkansas State,11.0,,UL-Lafayette,21.0
23325,11/12/2011,33.0,Troy,7.5,,North Texas,38.0
23326,11/12/2011,42.0,UL-Monroe,6.0,,Middle Tennessee,14.0
23327,11/12/2011,41.0,Florida Intl,17.5,,Florida Atlantic,7.0
23328,11/12/2011,42.0,Louisiana State,42.0,,Western Kentucky,9.0
23329,11/15/2011,41.0,Northern Illinois,18.5,,Ball State,38.0
23330,11/16/2011,21.0,Miami-Ohio,-1.5,,Western Michigan,24.0
23331,11/16/2011,28.0,Bowling Green,-7.5,,Ohio,29.0
23332,11/17/2011,24.0,Virginia Tech,10.0,,North Carolina,21.0
23333,11/17/2011,22.0,Memphis,-13.0,,Marshall,23.0
23334,11/17/2011,34.0,U-A-B,-24.0,,Southern Miss,31.0
23335,11/18/2011,17.0,Central Michigan,-14.0,,Toledo,44.0
23336,11/18/2011,37.0,Iowa State,-27.5,,Oklahoma State,31.0
23337,11/19/2011,28.0,Northwestern,16.0,,Minnesota,13.0
23338,11/19/2011,17.0,Illinois,-14.5,,Wisconsin,28.0
23339,11/19/2011,21.0,Purdue,-1.5,,Iowa,31.0
23340,11/19/2011,55.0,Michigan State,27.5,,Indiana,3.0
23341,11/19/2011,20.0,Connecticut,2.5,,Louisville,34.0
23342,11/19/2011,31.0,Duke,-10.0,,Georgia Tech,38.0
23343,11/19/2011,31.0,Wake Forest,10.0,,Maryland,10.0
23344,11/19/2011,13.0,Florida State,17.0,,Virginia,14.0
23345,11/19/2011,37.0,No Carolina State,-7.0,,Clemson,13.0
23346,11/19/2011,51.0,Buffalo,10.5,,Akron,10.0
23347,11/19/2011,19.0,Georgia,31.0,,Kentucky,10.0
23348,11/19/2011,27.0,Tennessee,-1.5,,Vanderbilt,21.0
23349,11/19/2011,31.0,Missouri,18.0,,Texas Tech,27.0
23350,11/19/2011,28.0,Kent State,3.0,,Eastern Michigan,22.0
23351,11/19/2011,42.0,Temple,12.5,,Army,14.0
23352,11/19/2011,31.0,Wyoming,24.0,,New Mexico,10.0
23353,11/19/2011,42.0,Brigham Young,22.5,,New Mexico State,7.0
23354,11/19/2011,28.0,UTEP,-14.5,,Tulsa,57.0
23355,11/19/2011,19.0,Rice,14.0,,Tulane,7.0
23356,11/19/2011,61.0,Texas A+M,30.5,,Kansas,7.0
23357,11/19/2011,27.0,Washington State,-3.5,,Utah,30.0
23358,11/19/2011,3.0,Mississippi,-30.5,,Louisiana State,52.0
23359,11/19/2011,34.0,Texas Christian,34.0,,Colorado State,10.0
23360,11/19/2011,38.0,Oregon State,-1.0,,Washington,21.0
23361,11/19/2011,27.0,Arizona State,10.5,,Arizona,31.0
23362,11/19/2011,31.0,Stanford,17.5,,California,28.0
23363,11/19/2011,45.0,Michigan,4.5,,Nebraska,17.0
23364,11/19/2011,45.0,U.C.L.A.,10.5,,Colorado,6.0
23365,11/19/2011,38.0,East Carolina,-7.0,,U-C-F,31.0
23366,11/19/2011,14.0,Ohio State,6.5,,Penn State,20.0
23367,11/19/2011,20.0,Rutgers,1.0,,Cincinnati,3.0
23368,11/19/2011,13.0,Texas,7.5,,Kansas State,17.0
23369,11/19/2011,16.0,Notre Dame,24.5,,Boston College,14.0
23370,11/19/2011,27.0,San Jose State,-6.5,,Navy,24.0
23371,11/19/2011,20.0,Nevada-Reno,7.0,,Louisiana Tech,24.0
23372,11/19/2011,42.0,Idaho,-7.5,,Utah State,49.0
23373,11/19/2011,45.0,Air Force,24.0,,Nevada-Las Vegas,17.0
23374,11/19/2011,37.0,Houston,21.0,,S-M-U,7.0
23375,11/19/2011,19.0,Middle Tennessee,-11.0,,Arkansas State,45.0
23376,11/19/2011,44.0,Arkansas,14.0,,Mississippi State,17.0
23377,11/19/2011,3.0,South Florida,0.0,,Miami-Florida,6.0
23378,11/19/2011,45.0,Baylor,-16.5,,Oklahoma,38.0
23379,11/19/2011,35.0,Oregon,14.5,,Southern Cal,38.0
23380,11/19/2011,35.0,San Diego State,-18.5,,Boise State,52.0
23381,11/19/2011,21.0,Hawaii,4.5,,Fresno State,24.0
23382,11/19/2011,34.0,Troy,11.0,,Florida Atlantic,7.0
23383,11/19/2011,21.0,North Texas,-1.5,,Western Kentucky,31.0
23384,11/19/2011,17.0,UL-Monroe,1.5,,Florida Intl,28.0
23385,11/19/2011,41.0,South Carolina, ,,The Citadel,20.0
23386,11/19/2011,54.0,Florida, ,,Furman,32.0
23387,11/19/2011,35.0,Auburn, ,,Samford,16.0
23388,11/19/2011,45.0,Alabama, ,,Georgia Southern,21.0
23389,11/22/2011,21.0,Ohio,7.5,,Miami-Ohio,14.0
23390,11/24/2011,25.0,Texas A+M,7.5,,Texas,27.0
23391,11/25/2011,28.0,Buffalo,3.0,,Bowling Green,42.0
23392,11/25/2011,18.0,Northern Illinois,17.5,,Eastern Michigan,12.0
23393,11/25/2011,34.0,Temple,16.5,,Kent State,16.0
23394,11/25/2011,68.0,Western Michigan,28.0,,Akron,19.0
23395,11/25/2011,28.0,Ball State,-14.0,,Toledo,45.0
23396,11/25/2011,24.0,South Florida,5.5,,Louisville,34.0
23397,11/25/2011,16.0,Tulsa,-2.5,,Houston,48.0
23398,11/25/2011,20.0,Nebraska,9.0,,Iowa,7.0
23399,11/25/2011,21.0,West Virginia,6.5,,Pittsburgh,20.0
23400,11/25/2011,41.0,Louisiana State,11.0,,Arkansas,17.0
23401,11/25/2011,14.0,Utah,22.0,,Colorado,17.0
23402,11/25/2011,17.0,Miami-Florida,12.5,,Boston College,24.0
23403,11/25/2011,31.0,U-C-F,10.0,,UTEP,14.0
23404,11/25/2011,38.0,Arizona State,6.0,,California,47.0
23405,11/26/2011,40.0,Michigan,9.0,,Ohio State,34.0
23406,11/26/2011,10.0,Kansas,-26.0,,Missouri,24.0
23407,11/26/2011,40.0,Connecticut,-4.0,,Rutgers,22.0
23408,11/26/2011,13.0,Syracuse,-1.0,,Cincinnati,30.0
23409,11/26/2011,17.0,Northwestern,-6.0,,Michigan State,31.0
23410,11/26/2011,25.0,Indiana,-8.0,,Purdue,33.0
23411,11/26/2011,27.0,Minnesota,-8.0,,Illinois,7.0
